1x8 miss 1
2x8 first 3 too far
B 4877 7512 -104  -10
push -11 -10
push out at target
B 4887 7514   81  -23
B 4897 7529   81  -35
B 4907 7506   81  -50
B 4917 7462   81  -65
B 4927 7518   81  -79
B 4937 7479   81  -95
B 4947 7510   81 -111
B 4957 7189   81 -127
B 4967 7349   81 -139
B 4977 7290   81 -146
B 4987 7414   48 -147
B 4997 7481    0 -147
B 5007 7563   10 -143
B 5017 7261   10 -133
B 5027 7239   10 -121
B 5037 7262   10 -109
B 5047 7627   10  -98
B 5057 7738   10  -86
B 5067 7742   10  -74
B 5077 7815   10  -63
B 5087 7852   10  -53
pb end 
B 5097 7852    0  -42
B 5107 7853    0  -33
B 5117 7854    0  -24
B 5127 7854    0  -16
B 5137 7857    0   -8
B 5147 7860    0   -1
B 5157 7858    0    4
B 5167 7858    0    9
B 5177 7860    0   12
B 5187 7858    0   15
B 5197 7860    0   18
B 5207 7860    0   20
B 5217 7860    0   23
B 5227 7860    0   24
B 5237 7861    0   25
B 5247 7860    0   25
B 5257 7861    0   25
B 5267 7861    0   25
B 5277 7860    0   25
B 5287 7861    0   25
B 5297 7861    0   25
B 5307 7861    0   25
B 5317 7861    0   25
B 5327 7861    0   25
B 5337 7861    0   25
B 5347 7861    0   25
B 5357 7861    0   24
B 5367 7861    0   22
B 5377 7863    0   19
B 5387 7861    0   17
B 5397 7864    0   15
B 5407 7863    0   14
B 5417 7861    0   12
B 5427 7863    0   11
B 5437 7863    0   10
B 5447 7863    0    9
B 5457 7863    0    9
B 5467 7861    0    8
B 5477 7864    0    8
B 5487 7863    0    8
SSS vs= 1.02  t=  254
%P VOLT1   = 7742
%P VOLT2   = 8045
%P S2_SC   =  1.02
%P L_ANG_MAX = 254
B 5497 7861   71    8
B 5507 7863   71    8
B 5517 7858   71    8
B 5527 7759   71    8
B 5537 7741   71    8
B 5547 7744   71    8
B 5557 7741   71    8
B 5567 7462   71    9
B 5577 7432   71   11
B 5587 7416   71   19
B 5597 7322   71   28
B 5607 7343   71   36
B 5617 7332   71   45
B 5627 7343   71   53
B 5637 7344   69   63
B 5647 7446   62   73
B 5657 7477   53   83
B 5667 7496   44   95
B 5677 7514   35  105
B 5687 7536   30  116
B 5697 7547   30  127
B 5707 7533   30  138
*** adj PULL_V2->42 
*** dt = 52 , A = 142 , rpm = 364 
B 5717 7720   42  148
B 5727 7725   42  159
B 5737 7757   42  168
B 5747 7787   42  178
B 5757 7785   42  187
pull out 192
B 5767 7783 -101  195
B 5777 7745 -101  204
B 5787 7747 -101  213
B 5797 7607 -101  220
B 5807 7619 -101  226
B 5817 7641 -101  233
B 5827 7636 -101  239
B 5837 7239 -101  245
B 5847 7243 -101  249
B 5857 7372 -101  250
B 5867 7503 -101  250
B 5877 7477 -101  250
*** amax = 250  vhit = 102
B 5887 7489 -103  239
B 5897 7196 -103  227
B 5907 7227 -103  212
B 5917 7079 -103  197
B 5927 7135 -103  181
B 5937 7153 -103  163
B 5947 7271 -103  145
B 5957 7488 -103  126
B 5967 7484 -103  105
B 5977 7518 -103   84
B 5987 7516 -103   62
B 5997 7519 -103   39
B 6007 7525 -103   16
B 6017 7532 -103   -7
push -11 -10
push out at target
B 6027 7540   81  -19
B 6037 7577   81  -30
B 6047 7547   81  -42
B 6057 7545   81  -54
B 6067 7599   81  -65
B 6077 7192   81  -77
B 6087 7206   81  -89
B 6097 7349   81 -101
B 6107 7529   81 -110
B 6117 7515   65 -116
B 6127 7602   40 -117
B 6137 7533    0 -117
B 6147 7557   10 -117
B 6157 7408   10 -111
B 6167 7524   10 -102
B 6177 7530   10  -96
B 6187 7674   10  -87
B 6197 7853   10  -79
B 6207 7854   10  -73
B 6217 7819   10  -65
B 6227 7856   10  -59
pb end 
B 6237 7856    0  -54
B 6247 7857    0  -48
B 6257 7857    0  -42
B 6267 7860    0  -37
B 6277 7858    0  -31
B 6287 7861    0  -25
B 6297 7860    0  -20
B 6307 7857    0  -14
B 6317 7860    0   -9
B 6327 7860    0   -5
B 6337 7860    0   -1
B 6347 7861    0    2
B 6357 7858    0    5
B 6367 7861    0    7
B 6377 7861    0    9
B 6387 7860    0   10
B 6397 7861    0   11
B 6407 7863    0   11
B 6417 7861    0   11
B 6427 7863    0   11
B 6437 7861    0   11
B 6447 7861    0   11
B 6457 7863    0   11
B 6467 7863    0   11
B 6477 7861    0   11
B 6487 7863    0   11
B 6497 7861    0   11
B 6507 7863    0   11
B 6517 7863    0   10
B 6527 7861    0   10
B 6537 7863    0    9
B 6547 7863    0    7
B 6557 7861    0    6
B 6567 7863    0    5
B 6577 7863    0    4
B 6587 7863    0    3
B 6597 7863    0    3
B 6607 7864    0    3
B 6617 7863    0    2
B 6627 7863    0    2
SSS vs= 1.02  t=  259
%P VOLT1   = 7742
%P VOLT2   = 8038
%P S2_SC   =  1.02
%P L_ANG_MAX = 259
B 6637 7863   71    2
B 6647 7863   71    2
B 6657 7796   71    2
B 6667 7755   71    2
B 6677 7752   71    2
B 6687 7748   71    3
B 6697 7703   71    3
B 6707 7509   71    3
B 6719 7499   71   10
B 6730 7507   71   18
B 6741 7455   71   27
B 6751 7398   71   35
B 6761 7406   71   44
B 6771 7446   71   52
B 6781 7484   71   61
B 6791 7485   63   71
B 6801 7451   57   80
B 6811 7491   49   90
B 6824 7511   39  103
B 6834 7522   32  113
B 6844 7529   30  123
B 6854 7716   30  133
B 6864 7728   30  143
*** adj PULL_V2->52 
*** dt = 64 , A = 145 , rpm = 332 
B 6874 7691   52  152
B 6884 7766   52  162
B 6894 7748   52  171
B 6904 7777   52  179
B 6914 7777   52  187
B 6924 7774   52  195
pull out 199
B 6934 7699 -101  203
B 6944 7696 -101  211
B 6954 7694 -101  219
B 6964 7665 -101  228
B 6974 7613 -101  234
B 6984 7627 -101  241
B 6994 7610 -101  248
B 7004 7308 -101  254
B 7014 7316 -101  259
B 7024 7456 -101  262
B 7034 7620 -101  262
B 7044 7627 -101  262
*** amax = 262  vhit = 99
B 7054 7676 -100  261
B 7064 7261 -100  251
B 7074 7265 -100  239
B 7084 7162 -100  227
B 7094 7168 -100  213
B 7104 7166 -100  198
B 7114 7204 -100  182
B 7124 7417 -100  164
B 7134 7421 -100  147
B 7144 7496 -100  129
B 7154 7534 -100  110
B 7164 7540 -100   91
B 7174 7543 -100   71
B 7184 7545 -100   50
B 7194 7544 -100   29
B 7204 7545 -100    7
push -13 -10
push out at target
B 7214 7582   81  -13
B 7224 7584   81  -21
B 7234 7619   81  -32
B 7244 7653   81  -43
B 7254 7610   81  -56
B 7264 7579   81  -69
B 7274 7375   81  -83
B 7284 7384   81  -95
B 7294 7280   81 -109
B 7304 7604   81 -122
B 7314 7607   81 -133
B 7324 7679   81 -139
B 7334 7609   40 -142
B 7344 7605   14 -142
B 7354 7354   10 -142
B 7364 7236   10 -138
B 7374 7246   10 -129
B 7384 7251   10 -119
B 7394 7823   10 -110
B 7404 7820   10 -101
B 7414 7823   10  -90
B 7424 7825   10  -80
B 7434 7823   10  -70
pb end 
B 7444 7823    0  -61
B 7454 7860    0  -52
B 7464 7860    0  -43
B 7474 7861    0  -34
B 7484 7861    0  -26
B 7494 7861    0  -19
B 7504 7863    0  -13
B 7514 7861    0   -8
B 7524 7863    0   -3
B 7534 7863    0    0
B 7544 7860    0    3
B 7554 7861    0    6
B 7564 7864    0    7
B 7574 7863    0    9
B 7584 7863    0   10
B 7594 7864    0   11
B 7604 7864    0   13
B 7614 7863    0   13
B 7624 7863    0   13
B 7634 7863    0   13
B 7644 7863    0   13
B 7654 7866    0   13
B 7664 7863    0   13
B 7674 7864    0   13
B 7684 7863    0   13
B 7694 7861    0   13
B 7704 7866    0   13
B 7714 7863    0   13
B 7724 7864    0   13
B 7734 7866    0   13
B 7744 7864    0   12
B 7754 7899    0   12
B 7764 7904    0   12
B 7774 7864    0   12
B 7784 7866    0   11
B 7794 7864    0   11
B 7804 7864    0   11
B 7814 7866    0   11
B 7824 7863    0   11
B 7834 7864    0   11
B 7844 7867    0   11
SSS vs= 1.02  t=  264
%P VOLT1   = 7742
%P VOLT2   = 8048
%P S2_SC   =  1.02
%P L_ANG_MAX = 264
B 7854 7864   71   11
B 7864 7864   71   11
B 7874 7866   71   11
B 7884 7786   71   11
B 7894 7764   71   11
B 7904 7759   71   11
B 7914 7756   71   11
B 7924 7430   71   11
B 7934 7498   71   11
B 7944 7505   71   17
B 7954 7522   71   23
B 7964 7499   71   30
B 7974 7506   71   37
B 7984 7371   71   44
B 7995 7449   71   52
B 8005 7451   71   59
B 8015 7523   67   67
B 8025 7488   61   75
B 8035 7485   56   83
B 8045 7526   50   91
B 8055 7495   45   99
B 8065 7499   39  108
B 8075 7537   33  117
B 8085 7582   30  125
B 8095 7585   30  134
B 8105 7663   30  142
*** adj PULL_V2->69 
*** dt = 89 , A = 146 , rpm = 281 
B 8115 7772   70  150
B 8125 7772   70  158
B 8135 7714   70  165
B 8145 7737   70  172
B 8155 7734   70  179
B 8165 7769   70  187
B 8175 7556   70  194
B 8185 7556   70  202
B 8195 7626   70  211
pull out 215
B 8205 7519 -101  220
B 8215 7523 -101  229
B 8225 7506 -101  238
B 8235 7476 -101  244
B 8245 7486 -101  252
B 8255 7525 -101  259
B 8265 7317 -101  267
B 8275 7320 -101  271
B 8285 7465 -101  275
B 8295 7679 -101  277
B 8305 7680 -101  277
*** amax = 277  vhit = 94
B 8315 7680  -95  277
B 8325 7326  -95  274
B 8335 7328  -95  265
B 8345 7150  -95  254
B 8355 7150  -95  242
B 8365 7151  -95  229
B 8375 7187  -95  215
B 8385 7293  -95  200
B 8395 7293  -95  184
B 8405 7400  -95  167
B 8415 7507  -95  148
B 8425 7507  -95  129
B 8435 7543  -95  110
B 8445 7543  -95   89
B 8455 7543  -95   67
B 8465 7543  -95   45
B 8475 7578  -95   23
B 8485 7580  -95    0
push -11 -10
push out at target
B 8495 7616   81  -17
B 8505 7652   81  -27
B 8515 7652   81  -39
B 8525 7645   81  -51
B 8535 7591   81  -65
B 8545 7599   81  -75
B 8555 7539   81  -89
B 8565 7294   81 -103
B 8575 7294   81 -117
B 8585 7516   81 -129
B 8595 7694   81 -138
B 8605 7695   65 -143
B 8615 7732   32 -145
B 8625 7378    6 -145
B 8635 7379   10 -145
B 8645 7284   10 -141
B 8655 7290   10 -134
B 8665 7292   10 -127
B 8675 7825   10 -121
B 8685 7825   10 -113
B 8695 7826   10 -106
B 8705 7825   10  -99
B 8715 7826   10  -93
pb end 
B 8725 7827    0  -87
B 8735 7861    0  -82
B 8745 7863    0  -77
B 8755 7863    0  -71
B 8765 7863    0  -66
B 8775 7864    0  -61
B 8785 7863    0  -56
B 8795 7864    0  -51
B 8805 7866    0  -46
B 8815 7863    0  -42
B 8825 7864    0  -38
B 8835 7866    0  -34
B 8845 7864    0  -30
B 8855 7864    0  -26
B 8865 7866    0  -23
B 8875 7864    0  -19
B 8885 7866    0  -16
B 8895 7864    0  -13
B 8905 7864    0   -9
B 8915 7866    0   -7
B 8925 7863    0   -5
B 8935 7866    0   -2
B 8945 7864    0   -1
B 8955 7864    0    1
B 8965 7864    0    2
B 8975 7866    0    3
B 8985 7866    0    3
B 8995 7864    0    3
B 9005 7866    0    3
B 9015 7866    0    3
B 9025 7866    0    3
B 9035 7864    0    3
B 9045 7864    0    3
B 9055 7866    0    3
B 9065 7866    0    3
B 9075 7866    0    3
B 9085 7867    0    3
B 9095 7864    0    3
B 9105 7864    0    3
B 9115 7866    0    3
*** 9126
4x8_1 test-1 volt=0.80 ang= 211.0 rpm= 388 342.6 374.2 396.8 
4x8_1 test-2 volt=7.95 ang= 221.0 rpm= 396 351.0 379.7 399.3 
4x8_1 test-3 volt=7.92 ang= 227.0 rpm= 392 356.4 383.3 400.0 
4x8_1 test-4 volt=7.91 ang= 219.0 rpm= 385 345.5 370.6 391.3 
4x8_1 test-5 volt=7.91 ang= 223.0 rpm= 390 352.5 378.4 400.0 
4x8_1 test-6 volt=7.91 ang= 238.0 rpm= 404 365.2 390.0 406.3 
4x8_1 test-7 volt=7.91 ang= 230.0 rpm= 398 359.3 385.9 400.0 
4x8_1 test-8 volt=7.91 ang= 223.0 rpm= 388 350.4 378.9 391.7 
4x8_1 test-9 volt=7.87 ang= 235.0 rpm= 32 364.9 392.1 414.5 
4x8_1 test-10 volt=7.91 ang= 234.0 rpm= 405 362.3 391.8 403.6 
4x8_1 test-11 volt=7.91 ang= 235.0 rpm= 398 360.6 385.9 400.0 
4x8_1 test-12 volt=7.90 ang= 235.0 rpm= 400 362.2 392.4 404.5 
4x8_1 test-13 volt=7.87 ang= 230.0 rpm= 398 357.4 385.6 400.0 
4x8_1 test-14 volt=7.86 ang= 230.0 rpm= 397 357.8 385.3 401.2 
4x8_1 test-15 volt=7.86 ang= 219.0 rpm= 386 340.4 372.0 383.3 
4x8_1 test-16 volt=7.86 ang= 215.0 rpm= 381 338.0 369.6 387.5 
4x8_1 test-17 volt=7.86 ang= 231.0 rpm= 30 357.9 384.7 400.0 
4x8_1 test-18 volt=7.86 ang= 235.0 rpm= 397 362.2 387.9 403.8 
4x8_1 test-19 volt=7.86 ang= 233.0 rpm= 416 358.8 383.8 396.2 
4x8_1 test-20 volt=7.86 ang= 231.0 rpm= 401 358.7 387.7 403.9 
4x8_1 test-21 volt=7.86 ang= 231.0 rpm= 395 355.0 384.1 400.0 
4x8_1 test-22 volt=7.86 ang= 238.0 rpm= 398 357.9 384.7 400.0 
4x8_1 test-23 volt=7.86 ang= 250.0 rpm= 403 368.0 392.7 402.9 
4x8_1 test-24 volt=7.85 ang= 239.0 rpm= 402 360.7 389.5 400.0 
4x8_1 test-25 volt=7.85 ang= 223.0 rpm= 31 346.8 372.7 386.6 
4x8_1 test-26 volt=7.85 ang= 227.0 rpm= 397 352.3 382.4 400.0 
4x8_1 test-27 volt=7.86 ang= 244.0 rpm= 398 368.2 386.3 407.6 
4x8_1 test-28 volt=7.85 ang= 243.0 rpm= 400 363.4 387.9 405.5 
4x8_1 test-29 volt=7.85 ang= 242.0 rpm= 393 358.5 384.3 398.8 
4x8_1 test-30 volt=7.85 ang= 250.0 rpm= 383 352.4 372.9 383.3 
4x8_1 test-31 volt=7.86 ang= 262.0 rpm= 356 327.7 345.8 356.8 
4x8_1 test-32 volt=7.82 ang= 277.0 rpm= 375 347.4 366.8 371.3 
